recepient_id,pos_x,pos_y
3043,73.65652173913043,54.72173913043479
3077,37.08378378378378,23.28918918918919
3082,53.857142857142854,38.82142857142857
3083,82.60000000000001,21.745833333333334
3091,52.790476190476184,51.81428571428571
3094,74.2103448275862,36.27241379310345
3099,8.30909090909091,38.64545454545455
3308,57.61428571428572,74.55238095238094
3594,51.18333333333333,5.344444444444445
10955,81.31428571428572,43.25714285714285
20005,28.31578947368421,45.68421052631579
