recepient_id,pos_x,pos_y
3247,67.3,30.971428571428568
3502,90.09,25.520000000000003
3531,28.072000000000003,21.119999999999997
3532,45.61333333333333,29.553333333333327
3535,39.977777777777774,45.42777777777778
3567,53.349999999999994,54.58
3629,30.269230769230774,51.90384615384615
3655,61.02941176470588,71.25294117647059
3664,59.52,18.67
3669,78.96111111111112,51.08888888888889
5547,111.1888888888889,40.67777777777778
