recepient_id,pos_x,pos_y
3043,46.343478260869574,25.27826086956521
3077,82.91621621621621,56.71081081081081
3082,66.14285714285715,41.17857142857143
3083,37.39999999999999,58.25416666666666
3091,67.20952380952383,28.18571428571429
3094,45.7896551724138,43.72758620689655
3099,111.69090909090909,41.35454545454545
3308,62.38571428571428,5.447619047619057
3594,68.81666666666666,74.65555555555555
10955,38.68571428571428,36.74285714285715
20005,91.6842105263158,34.31578947368421
