player_id,from_x,from_y
3247,67.19166666666666,41.3
3502,83.90625,25.049999999999997
3531,26.709999999999994,29.03
3532,41.71764705882353,29.105882352941173
3535,21.78333333333336,43.03333333333333
3567,48.66250000000001,47.825
3629,38.7,56.31818181818181
3655,65.27692307692307,66.46538461538462
3664,50.04400000000001,19.576
3669,88.43684210526315,50.8421052631579
5547,109.09333333333333,38.166666666666664
