player_id,from_x,from_y
3043,76.60000000000001,49.08421052631579
3077,35.12439024390244,21.075609756097563
3082,56.07647058823529,37.65588235294118
3083,65.58,17.55
3091,55.88333333333333,51.012499999999996
3094,85.33157894736841,36.642105263157895
3099,8.161538461538463,36.91153846153846
3308,57.25833333333334,71.30000000000001
3594,48.976000000000006,4.6160000000000005
10955,72.1,54.67999999999999
20005,30.223255813953486,47.402325581395345
